AAPL,AEP,AMGN,AMZN,BA,BAC,BCH,BHP,BP,BSAC,C,CAT,CHTR,CMCSA,CODI,CSCO,CVX,D,DHR,DIS,DUK,EXC,GD,GE,GOOG,HD,HON,HSBC,IEP,INTC,JNJ,JPM,KO,LMT,MA,MCD,MDT,MMM,MO,MRK,MSFT,NEE,NGG,NVS,ORCL,PCG,PEP,PFE,PG,PM,PPL,REX,SLB,SNY,SO,SRE,T,TSM,UL,UNH,UPS,VZ,WMT,XOM,DATE
-0.0031691583634845255,-0.010592253345230618,-0.0011556188638334186,0.026446338905562028,0.006660982363380752,0.02352947558695595,-0.002820562088869938,0.0024258566013879435,0.003366109655562166,0.02051882706666941,0.010334399319959164,0.014291644223800581,0.009390549377925161,0.005832028136598444,0.0014062099453606702,0.012794364615169362,0.000935958176040419,-0.002578302518792208,-0.001163550819841097,0.010763429556965853,-0.0037526935296592345,-0.0020210017909566558,0.008238347361172682,0.006835031428934046,0.010522765496630226,0.011809393933096546,0.005326983027179155,0.031156398890838988,-0.003987336935967978,0.009452842074155532,-0.0013783947585814804,0.010673521399494179,-0.0020712241256080066,0.017379617178739037,0.0014759923932570196,-0.0029535851260632517,0.0005116435735823543,0.008580647363698235,-0.012085625734720717,0.010033163002000745,-0.003896692057005824,-0.011932669861603462,-0.01156818177133101,0.015671067727367483,0.00776293438467901,-0.005791310865952748,0.01634496479206815,-0.00591684852271801,0.0007572357718210743,0.007097830148899087,-0.010323769834077012,0.011740031014209285,0.03157298014799159,-0.004676747201245446,-0.010341330373534241,0.0018003939529587232,0.0029669443620776725,0.031091682357899275,-0.007499810360599546,-0.0300334704017855,0.005071452161597545,-0.00025641742810045276,0.009998299306729796,0.006709272250023934,2012-01-19
-0.01741678480713571,-0.002190039754483286,0.0062187422140387305,-0.018102303335628678,-0.0005294389594392435,0.015804718456499778,0.029414848021686923,-0.004585285850358334,-0.015432601826840475,-0.01241858486716041,0.010569065566049973,-0.0010404445266187778,0.0007020730204152503,0.007731392517528635,0.004213643578434567,0.006568871851918123,-0.0003742675476289259,0.005367585869653579,-0.0034932051210698756,-0.003296140796031022,0.0028248693196029073,-0.003544460594508969,0.003600219127298132,0.0,-0.08377500660796178,-0.019819558772182555,-0.019145294483635333,0.024897417438231706,-0.0013344978871583368,0.029262491648551325,0.0012272893776983373,0.011643639154395036,0.009488389088220028,-0.011109938768037009,-0.03468426852480544,0.004740240321264189,0.02043984527855658,-0.0017482175528628074,0.003145774405959534,-0.0015279580910675383,0.0565436586024155,0.008845043559227328,0.01170357080578599,-0.055202799863337315,0.005252130528001775,-0.02038846259996019,0.005614193179257265,0.002747252547850021,0.0022702357014101615,0.010029774857990281,-0.010791662807292601,0.015333684449907015,0.012901571443947546,-0.0030400785361996974,0.007113952386316624,0.0118621276100761,0.0029585765547146536,-0.020336490478771174,0.008501224406509023,-0.0009557611824497769,0.0014604262563138182,-0.0007691839823810165,0.00659971266757986,0.005285392343947315,2012-01-20
0.01691670321922789,-0.005120331416186508,-0.02572949351183862,-0.025349664757986057,-0.0001325378837965241,0.025459556570313957,0.0013189114722451656,0.008701002444254424,0.013857299946981705,0.005029876323074056,0.007084927246061579,0.0069102005793977295,-0.00017537838673165052,-0.005370716915074181,-0.021678521133037365,-0.00451811472621666,0.001123105806624558,-0.0017794356552771617,0.010907650158809679,-0.0015262430954245954,-0.0014085063423598942,0.0119411180746265,-0.01007328568440058,-0.010966179942008103,-0.0008020772068084714,0.008312754004120348,0.004183092345148687,-0.0021227740416056573,-0.0005347263900649102,0.012509301745827761,-0.004136890089570966,0.008029540299232751,0.00646191294445897,-0.002899494387896606,-0.00469688692734338,-0.007765065163417573,-0.010015244867962902,-0.00046684875471925125,-0.003135909541982951,-0.010969526309322242,0.0006729165259025116,0.0008432465614038875,-0.008469577091032798,0.011249887111049572,-0.011145882730368872,0.0069376793197342135,-0.0027160808375087386,-0.008675557179525728,-0.018571791987441855,0.004562431474526285,0.011636593348288038,0.02081633506244218,0.0048776293777927915,-0.001663869190161038,0.0015454271044672563,-0.0014211099641808778,-0.003604827637521568,0.002863382622178001,0.0034344330035349646,0.0030613617145316407,-0.0038450269180960728,-0.014626631576643678,-0.0016388965932342403,-0.0002284861183993181,2012-01-23
-0.01637798129043566,-0.0031866669917891555,0.006049004475521036,0.004890188310839649,-0.0019863561111181927,0.005517114718042837,-0.010756011497098816,-0.009006426697838354,0.001568381644890815,-0.014299245377367265,0.0016750983236688555,-0.0007520865597561155,-0.006315800181606379,-0.0026989606817933165,0.014296499545465968,-0.0005044076788224272,-0.002710532272007793,-0.0033672101460897608,0.017340907512193304,0.0,-0.0061117328053714726,-0.015314764012553828,-0.005575805929407429,-0.005279720874975746,-0.007839135093734906,0.0017821367330788096,0.00017340465247639436,-0.001890963079408725,0.0040111828212252565,0.007113616101703801,0.0,0.0,-0.009193030906725519,-0.003634338194742237,0.010676653265638603,-0.021793104467013436,-0.005311418594445505,0.0037378129017318074,-0.011534713605356739,0.00025794178330262874,-0.01311781923704769,-0.002863884842781883,0.016250016011998936,0.0025123077218376366,0.004226767297846656,-0.011811205457271323,0.0015129610936881477,-0.002303328797502502,-0.0076922657904142655,-0.009484294970364293,-0.006470238345737567,0.01839256733498984,0.005798468590772821,0.007776009068714895,-0.010359135366418526,0.0,-0.01019769236663004,-0.005710414143731302,-0.003111427643699871,-0.0209804328278691,-0.0017302909132521638,-0.015885079078314157,0.007880535810563583,-0.0033153741360042455,2012-01-24
0.062438982832215384,0.01745783828293823,0.01495845562329201,0.004278070611879459,0.006104057316560718,0.00823022460145273,-0.0005548375807022943,0.025857540321541084,0.004474231876155921,-0.004472887473963905,0.002006674418203902,0.025967063451017403,0.018891237753434265,0.01005395280139254,0.0014090114455767022,0.0005046622343285456,0.009464216107565315,0.015901186608145546,0.004356025253630991,0.00789804236407865,0.01040671403787985,0.020142274429511442,0.003224505531782329,0.015393025055758569,-0.019692570405323906,0.006673058162613099,0.008329080607769157,-0.004972438439080684,0.011983728270371419,0.0,0.0033846421324075227,-0.0015927741814169005,0.007805365006839482,-0.006201327822893843,0.017772000905815544,0.004860728123352809,0.016018248849406724,0.006400630671603347,0.013790901491671947,-0.0025787526649654335,0.0074979679193460935,0.014529307734437724,0.004715174402520672,-0.011813149993360361,0.0,0.02315741490060308,0.007553131116022405,0.0027700097139524704,0.0074419513605699095,0.03587327011943642,0.021345586446606557,0.004318830518927008,0.021450763241627646,0.009644322805440142,0.00489947880826036,0.017253644270889712,0.003988547279162313,0.016511241705820856,0.013108729147269127,0.0046754179291093045,0.008266996385874137,-0.0026463148126930625,0.0013031834606551662,0.00045895470187895526,2012-01-25
-0.0045445044363153775,-0.0024165165408156497,-0.016326928614980418,0.029392972608829337,-0.006726537773896424,-0.006802507562280735,0.0028862866386081265,0.0034939991045199736,-0.0028951817754548914,-0.0019430915995836129,0.014018590181131607,0.020723874823009636,0.013515900300958616,0.0072738931988785005,0.004926096170867034,0.0,-0.010582065351461778,-0.0050870763420098886,-0.00735373715429033,-0.005308524920515256,0.005149915623504198,-0.0004997127351500374,-0.0008382439158111099,-0.0031366644781459785,-0.002440851064516414,-0.0068493722884629404,-0.004818667550178235,0.0038074987446985453,-0.0036840385174639056,-0.005576028156016211,0.007359605754951204,-0.0029258145634823984,-0.006136991615330545,0.009054365007606036,-0.002695923124600541,-0.0005038587486634327,-0.013263292463510545,0.01271967755734682,-0.0003488220201024461,0.0025854198232246883,-0.002029563555593694,-0.006328471557369708,-0.0048972569830314505,-0.007426056231416789,-0.007716805261550053,0.004137235255375016,-0.002698651945630459,-0.004143646408839796,-0.0027702319522272534,-0.005598410153429656,-0.0010625931925043464,-0.007427698773428637,-0.0027561437238431408,0.008460759516700556,0.0044327259277567865,0.01731055866324005,-0.025157735095625133,0.004943298753882663,0.002464301291495552,-0.023657413969776053,0.0029089521979612787,-0.009286173454342017,-0.008134068669155559,-0.005159996050954185,2012-01-26
0.005959660306892101,-0.032219439118880255,0.0038186706542553406,0.010604175250327197,-0.010091310587729607,-0.0013698518060659692,0.009298298797447035,-0.0033575149089053458,-0.02389982633524068,-0.00048671863879434785,0.01612917293560967,-0.00026928975825391,-0.01504532471981801,0.0007607125061006581,0.009804152417911327,-0.013615582639793122,-0.024673892829627286,-0.02536899424979444,-0.00721950572470087,-0.002541116763951412,-0.013507451502772438,-0.011002623134093281,-0.016221794387514366,-0.0020974228284007523,0.020911871221722667,-0.0017798100519059723,0.007608638893867425,0.009720485239334442,-0.0031693411987636644,-0.0007480972065022629,-0.002130818029781545,-0.007468653499453803,-0.008381576433547422,-0.005457070265350694,0.0027601477160756893,-0.0049403908688792075,-0.0038039524315588435,-0.0013701821177486417,-0.018143555799520872,-0.00670437545662228,-0.009152546958664076,0.004189812357207279,-0.007586197200334821,-0.007116946094573584,0.004595414172068546,-0.010421594025932124,-0.010673836338269238,-0.006934886047376576,-0.0077160915436630395,-0.012044929726031328,-0.014184079326909904,0.00433243847955378,0.008949211110208966,0.00027052946774408504,-0.006619238164467078,-0.008765825106411773,-0.009846939082597483,-0.00843281471166335,0.0024585978187219304,0.013306929556864855,0.002637384277091037,-0.0034815854450845896,-0.004264598359906335,-0.010832846484013725,2012-01-27
0.01281103066007061,-0.012264921399398832,-0.00014632209350640135,-0.01648157305246556,-0.0052314165147069325,-0.030178079229787325,-0.016450998327207644,-0.0088584628943007,0.010068485538115013,-0.02069378359544427,-0.020732004582032615,-0.007817883676606852,-0.013539294758429854,0.001138898200000904,-0.014563320108006983,0.0,-0.005290848097109224,-0.004438755846541076,0.003252969827155283,-0.00662451937956976,-0.0023605071705523617,0.004298157622853571,-0.016773060193791545,-0.006831667117737861,-0.003948424819006036,-0.0022287011905619547,-0.0015449221218802878,-0.026297437417295844,-0.004239705892278178,0.0003741747405272555,0.0022880882562896776,-0.00537511199802021,0.00029670115037538913,-0.00012176890391479844,0.009117331517304761,0.0,-0.010947160696405445,-0.0013719786643761056,0.008884303127630666,0.009605401606868291,0.013000388288571862,0.0001672355587727381,0.0014460304598225004,-0.0020216999119911927,0.006333861490368298,-0.010531463250174844,-0.0060778516552455475,0.004655469226177322,-0.01695169546181674,-0.007421269380508577,-0.007554183644632895,0.005882375380572125,-0.005087346646663993,0.0016234756397492944,0.0004442132363582374,-0.012137769914189356,0.006172829631629906,-0.009213274943971839,-0.0018395806162732065,0.0009800242404744974,0.0014462576770046809,0.010749605049795052,0.009718592004933413,-0.0039611311373703995,2012-01-30
0.00765978036627013,0.0025341726748850935,-0.0058538171328740285,0.0119177772435195,0.00026955967226371946,0.008486242787128395,0.002341666282444921,0.0,0.040099559338852675,0.013051590329973939,0.016208795556650335,-0.011684012110713238,0.014252991949599503,0.008346200128423131,-0.013370661614540702,0.0046014114159926844,-0.002803683792595768,0.01418710613100127,0.0015260207823939442,-0.0023081545255406732,0.008518521641283083,0.0015106256154435727,-0.0001445303397605846,-0.010052689937200654,0.004189101178571519,-0.008487779005823537,-0.0024058129097863645,0.008681428180519424,0.014103186399885947,-0.011966651727154609,0.00304357365582808,0.007835934101471986,0.0010373179414684408,0.003779946026958969,0.010228310035141464,0.003647762046502745,-0.0072071302015853655,-0.007213264145301879,0.00035212283449337356,-0.015942509493854784,-0.0027021369948787566,-0.0013348977404336049,0.029296537473631368,0.0011049678261416673,-0.013636405429553133,0.006435776989028197,0.0039749112043188095,-0.00834098389364235,-0.0026896692519469134,-0.001735949951207738,0.0072491375897194565,0.0019492879510780714,-0.014422102635289091,0.002971424998160499,0.011544780508091268,-0.0012287003482297498,0.0023855349689620997,0.007153044950540588,-0.005220703181721298,0.014098658269656061,-0.006566029198235901,0.0013293526199631422,0.0009786856511446729,-0.020470165929847406,2012-01-31
-0.0006354463076237993,-0.00404480689023512,0.028117047323076072,-0.07704181648959962,0.016042145559195697,0.03225804862116721,0.025141642495481786,0.012714220963883305,-0.007841174660353833,-0.006134875973287213,0.028645922558085957,0.012829872137100962,0.01110338994492377,0.010157643664202354,0.03566324236623486,0.0076333751140234,-0.003200512665263333,0.0075940653178463435,0.008569845244026153,0.011054204710742255,0.007039126763105585,-0.001005636893621431,0.007951929572119543,0.003206843875260157,0.001241151416776498,0.0018026039631846569,0.015506514519174175,0.022471558751608,0.0013120869830984816,0.004919994809913009,-0.0033379113316789333,0.008043177893788167,0.004738659045106175,0.01457747969230816,0.005765499159128495,-0.00656228139932391,0.027223478072847973,0.007381295372065111,0.001056205647042896,0.009406606503617798,0.012190974925482045,0.001671008778619587,0.005010774753040792,0.01876384628540695,0.023750097066382425,0.012296796630465456,0.010811663339826971,0.006137705555320672,0.0026969230830382607,0.013107099976370051,0.0025187050698207702,0.04280157158106923,0.012637952735309543,-0.007002768318063346,-0.003950752147874215,0.015817430512295116,0.006460520182953067,0.007812591990768558,0.01975888494299216,0.028383469566241493,0.014937176922469764,0.003717520858164569,0.013363933871528788,0.0027464482136470014,2012-02-01
-0.0023455982386723084,0.0043149607836945325,-0.003149872398095388,0.012593433091660833,-0.0019902925532737648,0.01222847986914366,0.017688900793659368,0.0055934376207160685,-0.00043924972729070255,-0.03432103407438092,0.012662303530370123,-0.0017188106309611317,-0.008236093896536567,-0.005958468629290281,-0.019972567231142158,0.0,0.008755433519574973,0.0017846662008829117,-0.005853386696961671,-0.010678919670414011,-0.00419371422970205,-0.0025162978979369477,0.00043023251672491547,-0.0010656470378761496,0.007368721938299849,-0.0002252601545055244,0.001527008568595667,0.009352348303288016,-0.003406650797696531,-0.0022599592527663415,-0.001522619697106098,-0.001329928681664816,-0.0002943319972719127,-0.004191058699770545,0.06697036978133042,0.0022358297591267284,0.004542850330495174,0.0009155254828081549,0.0038691550453187062,-0.004918350073385369,0.0020076390178018766,0.002668547985571479,-0.009572944206652223,0.005055997253317734,-0.0024237681296660485,-0.002186400460483462,0.0003014959556049135,-0.009385106382822084,0.0017400852755538043,0.0011883119157312105,-0.01076816281031201,-0.025373109950071915,0.01563316878524179,-0.004610542611934609,-0.013961896930181572,-0.0032875935863255767,0.006419259901913943,-0.01973196619319917,-0.03572500564487413,-0.013518503402947024,-0.005209532547439832,-0.006348910856468604,-0.003859758875862207,-0.005240084657574529,2012-02-02
